origin_date,target,horizon_months,y_true,VAR,Ridge,ElasticNet,LSTM_Adam,LSTM_SGD,GRU_Adam,GRU_SGD
2000-08-01,unrate_u3,1,3.9,4.128413522751702,4.078424253748591,4.054280991925352,2.9706478118896484,4.120106220245361,2.6914000511169434,3.699079990386963
2000-09-01,unrate_u3,1,3.9,3.9954940494947175,5.158871510234453,4.131153642837127,2.9244697093963623,4.181882381439209,2.209017515182495,3.513352394104004
2000-10-01,unrate_u3,1,3.9,3.964375374832592,3.977929550430471,4.0046639889858895,2.823781728744507,4.170932769775391,1.9239050149917605,3.3619723320007324
2000-11-01,unrate_u3,1,3.9,3.8709381978019,4.117575355407819,3.997374483520355,2.723954677581787,4.153515815734863,1.652232050895691,3.2473349571228027
2000-12-01,unrate_u3,1,4.2,3.952300931548797,1.0345089045447553,4.040818197277979,2.56282901763916,4.134019374847412,1.8861404657363892,3.0897927284240723
2001-01-01,unrate_u3,1,4.2,4.226291955700971,4.326944305680513,4.039204668209333,3.779840469360352,4.283370018005371,4.099822521209717,4.1480584144592285
2001-02-01,unrate_u3,1,4.3,4.26958768559073,4.400117717406278,4.360247546541788,3.6987195014953618,4.604544639587402,4.149312496185303,3.78409481048584
2001-03-01,unrate_u3,1,4.4,4.364850872071394,4.521698448134982,4.404097516691109,3.6078908443450928,5.012090682983398,4.033593654632568,3.4098544120788574
2001-04-01,unrate_u3,1,4.3,4.503636842666964,4.608282175313888,4.516814466193549,3.038276195526123,5.404229164123535,3.55920672416687,3.3116164207458496
2001-05-01,unrate_u3,1,4.5,4.429048518269162,4.620638577519381,4.548900013090166,2.6718456745147705,5.698540687561035,3.100665807723999,3.1936235427856445
2001-06-01,unrate_u3,1,4.6,4.546226406422905,4.646428752458693,4.481624966550639,2.44124984741211,5.896595001220703,3.2908735275268555,3.377887725830078
2001-07-01,unrate_u3,1,4.9,4.695301977437973,4.7441025762453,4.639989918576672,1.9400460720062256,6.025721549987793,3.314363718032837,3.4271206855773926
2001-08-01,unrate_u3,1,5.0,4.92395087025579,4.84102820793515,4.779015240125846,1.229776382446289,6.074522972106934,3.231032371520996,3.439857482910156
2001-09-01,unrate_u3,1,5.3,5.145341823816935,5.12975352926484,5.110647178916389,0.3406014442443847,6.165820121765137,2.9910693168640137,3.488008975982666
2001-10-01,unrate_u3,1,5.5,5.376366836022319,5.267058588349781,5.264250567466022,-0.1472511291503906,6.023658752441406,2.546308755874634,3.4703965187072754
2001-11-01,unrate_u3,1,5.7,5.678924852563717,5.591667292766548,5.581075822228216,-0.2598901987075805,5.646378517150879,2.0995728969573975,3.5226964950561523
2001-12-01,unrate_u3,1,5.7,5.857613945204204,5.810808628917329,5.77994433958337,-0.3214980959892273,5.575551986694336,2.0523555278778076,3.515714168548584
2002-01-01,unrate_u3,1,5.7,5.766216336115598,5.853938209997268,5.864816349420834,5.762507438659668,5.705944061279297,6.5015411376953125,5.538224697113037
2002-02-01,unrate_u3,1,5.7,5.827082862522975,5.87890512350063,5.829263357989616,5.686390399932861,5.612396240234375,6.624533653259277,5.588746070861816
2002-03-01,unrate_u3,1,5.9,5.721511110245961,5.931489060313093,5.807317885553522,5.397249221801758,5.851975917816162,6.66156005859375,5.4858317375183105
2002-04-01,unrate_u3,1,5.8,5.923191242543377,5.931621687187929,5.7899546606247485,5.1567535400390625,5.869542598724365,6.653852939605713,5.5022406578063965
2002-05-01,unrate_u3,1,5.8,5.893522698322571,5.974651494390303,5.920426149037874,5.131227493286133,5.994414329528809,6.774260520935059,5.603209972381592
2002-06-01,unrate_u3,1,5.8,5.773920756047098,5.906611068556687,5.866397719646116,5.1013689041137695,5.89802885055542,6.900026321411133,5.549072742462158
2002-07-01,unrate_u3,1,5.7,5.831158278144022,5.8793842084287,5.883698188991226,5.071358680725098,5.661946773529053,6.92657995223999,5.315011501312256
2002-08-01,unrate_u3,1,5.7,5.677502103499038,5.861189523731071,5.862839285743919,5.040441513061523,5.53399658203125,6.879361152648926,5.203464984893799
2002-09-01,unrate_u3,1,5.7,5.668371935055029,5.77169214396606,5.770413465172189,4.922881603240967,5.28521728515625,6.763016700744629,5.091375827789307
2002-10-01,unrate_u3,1,5.9,5.695247423026001,5.8952151383846525,5.787028478722479,5.035617351531982,5.151215553283691,6.752472400665283,5.107255458831787
2002-11-01,unrate_u3,1,6.0,5.7987285692834245,5.906496252228278,5.769572945371443,5.123252868652344,5.056796550750732,6.6888017654418945,5.233255863189697
2002-12-01,unrate_u3,1,5.8,5.877469902954819,5.913604746528321,5.93695698136313,5.167965888977051,4.955310344696045,6.660769462585449,5.24274206161499
2003-01-01,unrate_u3,1,5.9,5.847941752554941,5.942270471376778,6.021147767017006,5.615635871887207,5.797173023223877,5.299884796142578,5.872790813446045
2003-02-01,unrate_u3,1,5.9,5.80494335940569,5.99864194097438,5.903564411227732,5.359251976013184,5.791089057922363,5.189632892608643,5.448586940765381
2003-03-01,unrate_u3,1,6.0,5.924010450741858,6.046690881186925,5.968175963502742,5.365170001983643,5.912708282470703,5.24467134475708,5.628443241119385
2003-04-01,unrate_u3,1,6.1,5.95865219079201,6.185185280721616,5.977999674714999,5.4677510261535645,6.084250450134277,5.283144950866699,5.671319484710693
2003-05-01,unrate_u3,1,6.3,6.048052333672503,6.172324084773348,6.01571527359138,5.465928077697754,6.02924919128418,5.3092041015625,5.636003494262695
2003-06-01,unrate_u3,1,6.2,6.324360438281937,6.2277973091015815,6.110444748554882,5.499856948852539,5.9891252517700195,5.337965488433838,5.660712242126465
2003-07-01,unrate_u3,1,6.1,6.169389146736618,6.372716841000063,6.297191503128671,5.563347339630127,6.081786155700684,5.328186511993408,5.739644527435303
2003-08-01,unrate_u3,1,6.1,6.074431939462737,6.329946255365927,6.215875740873517,5.489441394805908,6.078001976013184,5.32208251953125,5.737441539764404
2003-09-01,unrate_u3,1,6.0,6.040459072328884,6.198771033695651,6.079792658403769,5.540844917297363,6.096342086791992,5.323820114135742,5.856795310974121
2003-10-01,unrate_u3,1,5.8,5.975016197304668,6.146683248105509,6.030306337282002,5.614969253540039,6.299270153045654,5.2857561111450195,5.712712287902832
2003-11-01,unrate_u3,1,5.7,5.751579149403303,6.041410429781398,5.905519739555433,5.572981357574463,6.343691349029541,5.250332832336426,5.55585241317749
2003-12-01,unrate_u3,1,5.7,5.655367258010522,5.947639175647921,5.7151737673261565,5.5675368309021,6.338367938995361,5.214994430541992,5.313675403594971
2004-01-01,unrate_u3,1,5.6,5.620126441134032,5.832609706437622,5.61987238541065,5.9664764404296875,5.922693729400635,6.120436668395996,5.723477363586426
2004-02-01,unrate_u3,1,5.8,5.573410441889745,5.7102441218041164,5.597999459610756,5.922614574432373,5.9183478355407715,6.115516662597656,5.603601455688477
2004-03-01,unrate_u3,1,5.6,5.738951877520728,5.595728155669634,5.496345719700855,5.880331993103027,5.903154373168945,6.113624095916748,5.546823501586914
2004-04-01,unrate_u3,1,5.6,5.574079917638701,5.574495618577851,5.653642698269667,5.779337406158447,5.909859657287598,6.078076362609863,5.587292671203613
2004-05-01,unrate_u3,1,5.6,5.454420173833559,5.439495272505238,5.500544698876888,5.721092700958252,5.886080741882324,6.032588958740234,5.579033851623535
2004-06-01,unrate_u3,1,5.5,5.587733197947393,5.459270492329009,5.493952686111537,5.708354949951172,5.926086902618408,5.991419315338135,5.598485946655273
2004-07-01,unrate_u3,1,5.4,5.492665221601499,5.416109707688519,5.473470242597769,5.664867877960205,5.904867172241211,5.968635559082031,5.557384490966797
2004-08-01,unrate_u3,1,5.4,5.4105501939159115,5.406950296266496,5.388811587061062,5.622713088989258,5.83727502822876,5.944690227508545,5.524238586425781
2004-09-01,unrate_u3,1,5.5,5.388939662937966,5.366820431119409,5.30668560083066,5.534603595733643,5.713576316833496,5.912213325500488,5.522233009338379
2004-10-01,unrate_u3,1,5.4,5.3382502168636865,5.317227873416316,5.298891225176734,5.433854579925537,5.640079021453857,5.856223106384277,5.478489875793457
2004-11-01,unrate_u3,1,5.4,5.375892975594768,5.323234180914278,5.390423489970721,5.353892803192139,5.558563232421875,5.773985385894775,5.4811248779296875
2004-12-01,unrate_u3,1,5.3,5.350469803199063,5.273830355475968,5.294021322894193,5.312387943267822,5.593038082122803,5.693625450134277,5.343903541564941
2005-01-01,unrate_u3,1,5.4,5.282292944653316,5.189105224255197,5.268980679402432,5.161332607269287,5.327787399291992,5.388779163360596,5.2496538162231445
2005-02-01,unrate_u3,1,5.2,5.348053895676748,5.153925672731975,5.181661235810586,5.110544681549072,5.16962194442749,5.271427154541016,5.010284900665283
2005-03-01,unrate_u3,1,5.2,5.150288655157106,5.19699072987456,5.286749125569851,5.043022632598877,5.099494934082031,5.235246181488037,5.10042142868042
2005-04-01,unrate_u3,1,5.1,5.110057035481473,5.096765491479948,5.113468018921628,4.997221946716309,4.963315010070801,5.24045991897583,5.0730814933776855
2005-05-01,unrate_u3,1,5.0,5.150918256996483,5.094025054192022,5.093906780434579,5.001871109008789,4.924404621124268,5.245403289794922,5.009852409362793
2005-06-01,unrate_u3,1,5.0,4.900525361847052,4.991434071015217,4.986228654329413,4.926133155822754,4.848817348480225,5.167317867279053,4.946640968322754
2005-07-01,unrate_u3,1,4.9,4.995360722625607,4.931663830152116,4.893857794315076,4.875376224517822,4.728697776794434,5.040066719055176,4.8786234855651855
2005-08-01,unrate_u3,1,5.0,4.795502445975798,4.871255255333489,4.884999298052968,4.717428207397461,4.669907093048096,4.91353178024292,4.7691264152526855
2005-09-01,unrate_u3,1,5.0,4.898722832219133,4.878606123877219,4.842563729582055,4.533287048339844,4.622615337371826,4.693171501159668,4.7256574630737305
2005-10-01,unrate_u3,1,5.0,5.102266375833103,4.910125813194441,4.886486908502588,4.519352436065674,4.61939811706543,4.55324649810791,4.640145778656006
2005-11-01,unrate_u3,1,4.9,4.925517995021376,4.901931498136129,4.887120593092714,4.475449085235596,4.6050004959106445,4.3549699783325195,4.5796589851379395
2005-12-01,unrate_u3,1,4.7,4.940293542198823,4.865523476449299,4.889747706046588,4.4149956703186035,4.443238735198975,4.217564105987549,4.546164035797119
2006-01-01,unrate_u3,1,4.8,4.598678980886623,4.7462497949549345,4.807688286455764,4.397353172302246,4.550594329833984,4.848435878753662,4.823326110839844
2006-02-01,unrate_u3,1,4.7,4.775076960981095,4.703193629537889,4.648836814074114,4.2462263107299805,4.569741249084473,4.893842697143555,4.774190902709961
2006-03-01,unrate_u3,1,4.7,4.686806201508152,4.690255252093861,4.710553034747839,4.276749610900879,4.612336158752441,4.894871234893799,4.782074928283691
2006-04-01,unrate_u3,1,4.6,4.757029579735347,4.71670552936423,4.677333612707183,4.237766265869141,4.569643974304199,4.834308624267578,4.945425987243652
2006-05-01,unrate_u3,1,4.6,4.538386374521973,4.656573483478198,4.6829262558830305,4.177594184875488,4.590129852294922,4.809234142303467,5.0061516761779785
2006-06-01,unrate_u3,1,4.7,4.569239265016039,4.604147518074287,4.602607316513393,4.132242679595947,4.681445121765137,4.797364711761475,4.993934631347656
2006-07-01,unrate_u3,1,4.7,4.676435180034011,4.603086004064737,4.612386373417298,4.181173324584961,4.7655744552612305,4.734927654266357,5.036843299865723
2006-08-01,unrate_u3,1,4.5,4.709149191435246,4.607016343322368,4.675544582881745,4.155457973480225,4.731774806976318,4.750176906585693,4.947627067565918
2006-09-01,unrate_u3,1,4.4,4.561564016993756,4.589072784297964,4.661128241376172,4.042654991149902,4.748708248138428,4.803238868713379,4.601425647735596
2006-10-01,unrate_u3,1,4.5,4.359326828509056,4.526845806891457,4.498504232523326,4.05783224105835,4.822704315185547,4.79801082611084,4.618690013885498
2006-11-01,unrate_u3,1,4.4,4.57092149326704,4.483489253865135,4.403406463376967,4.098313808441162,4.901057720184326,4.776943683624268,4.570811748504639
2006-12-01,unrate_u3,1,4.6,4.359190732279051,4.4504266828012,4.457267169149263,4.062821388244629,4.973369121551514,4.795318603515625,4.397327423095703
2007-01-01,unrate_u3,1,4.5,4.700002651962841,4.485395589542035,4.404272123958528,4.526473045349121,4.3958282470703125,4.451385021209717,4.698297500610352
2007-02-01,unrate_u3,1,4.4,4.47705236778224,4.478621236224567,4.562534487613812,4.602658271789551,4.360922813415527,4.47322416305542,4.736414909362793
2007-03-01,unrate_u3,1,4.5,4.472181790063453,4.432838950459162,4.497350391579169,4.628191947937012,4.430418491363525,4.430273532867432,4.7516560554504395
2007-04-01,unrate_u3,1,4.4,4.445683576347854,4.3903003327723695,4.396727625161057,4.617246150970459,4.345720291137695,4.412630558013916,4.7407145500183105
2007-05-01,unrate_u3,1,4.6,4.392793056301883,4.357059792327968,4.453672902023047,4.577957630157471,4.346128940582275,4.42777681350708,4.740165710449219
2007-06-01,unrate_u3,1,4.7,4.610472580162057,4.372581909593935,4.4247513742838755,4.548154830932617,4.331981658935547,4.415428638458252,4.717761516571045
2007-07-01,unrate_u3,1,4.6,4.665816403828632,4.480596274880499,4.611373874550788,4.614628791809082,4.386275291442871,4.496094226837158,4.705992221832275
2007-08-01,unrate_u3,1,4.7,4.677550813333178,4.604865731496059,4.791186631191331,4.623614311218262,4.321897983551025,4.4645466804504395,4.7255120277404785
2007-09-01,unrate_u3,1,4.7,4.6760789466638215,4.628237490166518,4.702895860841499,4.628932952880859,4.302240371704102,4.448939323425293,4.735316276550293
2007-10-01,unrate_u3,1,4.7,4.718824419509704,4.666192975941131,4.803834038237801,4.650616645812988,4.332124710083008,4.4661664962768555,4.746333599090576
2007-11-01,unrate_u3,1,5.0,4.675996203647762,4.7007929551800824,4.8693937129390985,4.632179260253906,4.246634006500244,4.465143203735352,4.736733436584473
2007-12-01,unrate_u3,1,5.0,5.009009375848023,4.850795106046553,4.909359449088859,4.595650672912598,4.295022487640381,4.116776466369629,4.692004680633545
2008-01-01,unrate_u3,1,4.9,5.022865305051496,5.022321798049531,5.180711899443908,4.851443767547607,4.887508392333984,4.559056758880615,4.566485404968262
2008-02-01,unrate_u3,1,5.1,5.024604320757755,5.205137365544215,5.292591200658813,4.912716865539551,4.88570499420166,4.541860580444336,4.559953212738037
2008-03-01,unrate_u3,1,5.0,5.073103870497051,5.264572731872811,5.2505689062386836,4.974672794342041,4.846386909484863,4.4894328117370605,4.588768005371094
2008-04-01,unrate_u3,1,5.4,5.0412617749897395,5.2720005276721595,5.350395438538908,4.995676517486572,4.728325366973877,4.402626037597656,4.540678977966309
2008-05-01,unrate_u3,1,5.6,5.374209533984021,5.369577264393742,5.3173705505090965,4.973490238189697,4.737555980682373,4.230207920074463,4.515835762023926
2008-06-01,unrate_u3,1,5.8,5.591082486039569,5.552662430460327,5.662053341149009,4.784785747528076,4.609306335449219,4.023004055023193,4.411977291107178
2008-07-01,unrate_u3,1,6.1,5.892383238838968,5.750787272380304,5.9039699481031125,4.59672212600708,4.519679546356201,3.737535238265991,4.345938682556152
2008-08-01,unrate_u3,1,6.1,6.156929359282465,5.952158116830973,6.1094487547394465,4.470555305480957,4.520827293395996,3.428401470184326,4.441080093383789
2008-09-01,unrate_u3,1,6.5,6.448122382225578,6.350915115852994,6.528230744280699,4.493159294128418,4.578163146972656,3.2154700756073,4.506621360778809
2008-10-01,unrate_u3,1,6.8,6.617618428550675,6.706951327969153,6.674852244108648,5.343306064605713,4.797327041625977,3.913074016571045,4.423518657684326
2008-11-01,unrate_u3,1,7.3,6.849721040183283,7.040898932575961,7.101368062319084,5.82511568069458,5.580565452575684,5.914182662963867,4.1931352615356445
2008-12-01,unrate_u3,1,7.8,7.348878732296381,7.332566342926947,7.449938449895786,6.122928142547607,6.0440497398376465,6.67663049697876,4.103201389312744
2009-01-01,unrate_u3,1,8.3,8.108961755469254,7.775305827426919,7.90416669379817,7.852704524993896,7.535294532775879,7.311416625976563,7.942452907562256
2009-02-01,unrate_u3,1,8.7,8.652661841588763,8.226545295871052,8.40197232252944,7.979331970214844,7.547741889953613,7.585395336151123,8.214069366455078
2009-03-01,unrate_u3,1,9.0,9.060172561167692,8.661568667106774,8.940322449874733,8.158174514770508,7.590616226196289,7.52670431137085,8.183290481567383
2009-04-01,unrate_u3,1,9.4,9.288193403763962,9.01153195188871,9.24796055941384,8.249333381652832,7.357759475708008,7.697592735290527,8.220065116882324
2009-05-01,unrate_u3,1,9.5,9.730641009751894,9.293548540864368,9.450901539078895,8.171245574951172,7.264727592468262,7.831658840179443,8.272507667541504
2009-06-01,unrate_u3,1,9.5,9.729698773181273,9.561272254558736,9.760915717121868,8.044503211975098,7.219184875488281,7.807588577270508,8.237485885620117
2009-07-01,unrate_u3,1,9.6,9.704800772060024,9.713889183352094,9.79122364346436,7.928974151611328,7.225803375244141,7.899861335754395,8.111003875732422
2009-08-01,unrate_u3,1,9.8,9.59800112396028,9.74667106726767,9.7204472793556,7.854525566101074,7.253572463989258,7.99635124206543,8.077301979064941
2009-09-01,unrate_u3,1,10.0,9.67742821494245,9.747059471686658,9.733187253710335,7.760868072509766,7.300580024719238,7.738423347473144,7.849956512451172
2009-10-01,unrate_u3,1,9.9,9.927390068549558,9.719619502390737,9.871414642969263,7.739048004150391,7.18181037902832,7.407332897186279,7.676208019256592
2009-11-01,unrate_u3,1,9.9,9.885123514134085,9.746996556353537,10.019989283125597,7.633925914764404,6.902590751647949,7.076162815093994,7.665707111358643
2009-12-01,unrate_u3,1,9.8,9.820505935798105,9.75561175590628,9.910599125858036,7.564157962799072,6.830425262451172,6.645712375640869,7.430976390838623
2010-01-01,unrate_u3,1,9.8,9.614913300194894,9.707168512972975,9.84734345201056,9.128650665283203,9.101543426513672,9.273388862609863,9.46911907196045
2010-02-01,unrate_u3,1,9.9,9.587795827327394,9.670423912039144,9.766232987692948,8.829055786132812,8.745837211608887,8.84305477142334,9.28791618347168
2010-03-01,unrate_u3,1,9.9,9.623380603263412,9.590158585836878,9.674286756094396,8.470544815063477,8.441756248474121,8.363529205322266,9.01431941986084
2010-04-01,unrate_u3,1,9.6,9.763451871981566,9.554344708144097,9.724922533141928,8.34122085571289,8.015762329101562,8.102006912231445,8.639683723449707
2010-05-01,unrate_u3,1,9.4,9.42006702372843,9.555553015335937,9.760612012525296,8.155533790588379,7.508474826812744,7.975709438323975,8.453339576721191
2010-06-01,unrate_u3,1,9.4,9.270289061594829,9.486523026270143,9.515162875624428,7.927436828613281,7.166408061981201,7.710674285888672,8.176177024841309
2010-07-01,unrate_u3,1,9.5,9.23595329626466,9.399572137892632,9.308089450678938,7.636415004730225,6.902674198150635,7.383110046386719,7.937140464782715
2010-08-01,unrate_u3,1,9.5,9.36371221543217,9.35199131096156,9.300573347014598,7.107700347900391,6.601129055023193,7.097191333770752,7.6930694580078125
2010-09-01,unrate_u3,1,9.4,9.375768905124009,9.405982618087757,9.40353977903075,6.60509729385376,6.463319301605225,6.846885681152344,7.644600868225098
2010-10-01,unrate_u3,1,9.8,9.384043560748283,9.42414133242361,9.428022364542125,6.4077982902526855,6.29923677444458,6.64810848236084,7.651915550231934
2010-11-01,unrate_u3,1,9.3,9.671181681396371,9.398990117249596,9.350661357551571,6.266519069671631,6.244569301605225,6.430971622467041,7.625981330871582
2010-12-01,unrate_u3,1,9.1,9.265169138393023,9.431697011068945,9.611360637063171,6.260232448577881,6.232263088226318,6.253844261169434,7.568253517150879
2011-01-01,unrate_u3,1,9.0,9.111013017936823,9.322678112638943,9.24321132694998,9.630931854248049,9.328665733337402,9.412640571594238,9.378228187561035
2011-02-01,unrate_u3,1,9.0,8.850265620659128,9.187651394221188,8.996741457104061,9.566324234008787,9.17123794555664,9.36326503753662,9.35760498046875
2011-03-01,unrate_u3,1,9.1,8.897622483586353,9.084628967831271,8.882779164150008,9.563011169433594,9.06257438659668,9.287078857421877,9.334063529968262
2011-04-01,unrate_u3,1,9.0,9.000850106052678,9.028592469005543,8.90102074420938,9.512502670288086,9.042080879211426,9.237348556518556,9.297200202941896
2011-05-01,unrate_u3,1,9.1,8.97386300831393,9.041889937267252,8.992463230015762,9.449007034301758,8.974678993225098,9.16908073425293,9.285630226135254
2011-06-01,unrate_u3,1,9.0,9.07221385721505,9.018326078432183,8.942045072967058,9.45909595489502,8.935264587402344,9.136130332946776,9.250731468200684
2011-07-01,unrate_u3,1,9.0,8.971511474792095,8.984271985405076,8.999573805304232,9.426961898803713,8.907135963439941,9.1314697265625,9.19832992553711
2011-08-01,unrate_u3,1,9.0,8.959352903384065,8.945078638371143,8.971298797312286,9.38690948486328,8.903848648071289,9.123007774353027,9.16973876953125
2011-09-01,unrate_u3,1,8.8,8.930112402252307,8.882852291042752,8.930582178001146,9.314716339111328,8.949085235595703,9.092778205871582,9.116308212280272
2011-10-01,unrate_u3,1,8.6,8.833490590255964,8.910674127934794,8.904372721441838,9.259142875671388,8.912941932678223,9.090890884399414,9.08533763885498
2011-11-01,unrate_u3,1,8.5,8.579709321511713,8.797654526832709,8.742739909891846,9.198409080505373,9.037875175476074,9.111248016357422,9.032052993774414
2011-12-01,unrate_u3,1,8.3,8.476178176135434,8.63142356806652,8.514721410715213,9.138102531433104,8.987056732177734,9.10914134979248,8.946677207946777
2012-01-01,unrate_u3,1,8.3,8.189134307754044,8.448026106115826,8.367194444372426,8.967601776123047,8.636996269226074,8.764069557189941,8.706966400146484
2012-02-01,unrate_u3,1,8.2,8.241678409225994,8.326920790871066,8.1805991226034,8.942241668701172,8.568181037902832,8.722074508666992,8.567983627319336
2012-03-01,unrate_u3,1,8.2,8.166936734490717,8.247835280185914,8.163971514917916,8.922525405883789,8.557042121887207,8.693198204040527,8.53579044342041
2012-04-01,unrate_u3,1,8.2,8.098212996707838,8.166402400745465,8.096778373785419,8.842691421508789,8.478766441345215,8.641938209533691,8.510278701782227
2012-05-01,unrate_u3,1,8.2,8.125508889537832,8.0588342029701,8.06777363077267,8.64905834197998,8.35464096069336,8.568147659301758,8.382773399353027
2012-06-01,unrate_u3,1,8.2,8.156134814818378,8.084299118461487,8.094719668502067,8.56769847869873,8.22103500366211,8.482660293579102,8.301765441894531
2012-07-01,unrate_u3,1,8.1,8.155289563561183,8.07480097659731,8.086977869898151,8.503878593444824,8.182891845703125,8.420071601867676,8.305259704589844
2012-08-01,unrate_u3,1,7.8,8.096601961658017,8.080162714055081,8.085356215388472,8.537817001342773,8.11672306060791,8.389925956726074,8.337735176086426
2012-09-01,unrate_u3,1,7.8,7.833890924391914,8.011320436359869,7.98174639405119,8.5348539352417,8.017162322998047,8.352914810180664,8.320174217224121
2012-10-01,unrate_u3,1,7.7,7.725713461625058,7.887685048359964,7.721932364006775,8.467482566833496,7.916606903076172,8.246813774108887,8.279828071594238
2012-11-01,unrate_u3,1,7.9,7.629574347945916,7.821881994552562,7.688307635529121,8.430547714233398,7.824708461761475,8.180774688720703,8.20772647857666
2012-12-01,unrate_u3,1,8.0,7.79514521990089,7.718779394734707,7.603151653893427,8.421576499938965,7.772550106048584,8.141353607177734,8.103010177612305
2013-01-01,unrate_u3,1,7.7,7.997641868784471,7.77375443601881,7.762611338867497,8.359442710876465,8.05645751953125,8.194897651672363,7.934214115142822
2013-02-01,unrate_u3,1,7.5,7.676081448582458,7.713702444049641,7.829313525396303,8.299592971801758,8.044782638549805,8.14885139465332,7.972043514251709
2013-03-01,unrate_u3,1,7.6,7.504307843357989,7.663390409093594,7.616417491963209,8.222942352294922,8.028030395507812,8.095876693725586,7.986003875732422
2013-04-01,unrate_u3,1,7.5,7.510249828268528,7.529967423574335,7.399460176122018,8.1018705368042,7.99896764755249,8.037938117980957,7.943914413452148
2013-05-01,unrate_u3,1,7.5,7.539741825017327,7.5085694547673665,7.438285516080097,7.906747341156006,8.12982177734375,7.996187686920166,7.877933025360107
2013-06-01,unrate_u3,1,7.3,7.432983277948588,7.464695971633517,7.375775308938991,7.757554531097412,8.26047134399414,8.002402305603027,7.841238975524902
2013-07-01,unrate_u3,1,7.2,7.299960477091078,7.400726521550896,7.367962136041322,7.689458847045898,8.258247375488281,7.996835231781006,7.9189653396606445
2013-08-01,unrate_u3,1,7.2,7.170577392524982,7.268412812504166,7.210024749922295,7.558877468109131,8.274276733398438,7.985069751739502,7.9317450523376465
2013-09-01,unrate_u3,1,7.2,7.122832280639573,7.17579047525252,7.09413644393982,7.432961463928223,8.386978149414062,7.966136455535889,7.875277042388916
2013-10-01,unrate_u3,1,6.9,7.175261779338164,7.131106901151415,7.076282167749055,7.237094402313232,8.430927276611328,7.968021869659424,7.817494869232178
2013-11-01,unrate_u3,1,6.7,6.895694248320627,7.07549830550221,7.052498272811733,7.080760478973389,8.427486419677734,7.952969074249268,7.738896369934082
2013-12-01,unrate_u3,1,6.6,6.727719974566936,6.981754872931042,6.813422844883976,7.008418560028076,8.43403434753418,7.92885684967041,7.710490703582764
2014-01-01,unrate_u3,1,6.7,6.524607092186899,6.831016405176119,6.637862089338419,7.206428527832031,6.784712791442871,6.784958839416504,7.411715507507324
2014-02-01,unrate_u3,1,6.7,6.655982924495573,6.7073362006243,6.517793694487743,7.032805919647217,6.704593658447266,6.700946807861328,7.373712539672852
2014-03-01,unrate_u3,1,6.2,6.618166207127305,6.609117126301783,6.549119295933682,6.931960582733154,6.698086738586426,6.6078948974609375,7.307119369506836
2014-04-01,unrate_u3,1,6.3,6.241487437353761,6.510918209869836,6.536268113491798,6.873188495635986,6.610126495361328,6.559907913208008,7.225111961364746
2014-05-01,unrate_u3,1,6.1,6.160101036303018,6.308731248222023,6.145679233521973,6.777501583099365,6.368853569030762,6.51961612701416,7.120438575744629
2014-06-01,unrate_u3,1,6.2,6.111293357696967,6.223746794581901,6.146931985710269,6.697155952453613,6.256743431091309,6.457631587982178,7.0311479568481445
2014-07-01,unrate_u3,1,6.1,6.1179198581091905,6.0777251528131115,5.979711747625278,6.578482627868652,6.0759687423706055,6.372363090515137,6.869257926940918
2014-08-01,unrate_u3,1,5.9,6.035928131835358,6.065831409670916,6.046054946506834,6.552905559539795,6.056885719299316,6.316789627075195,6.777612686157227
2014-09-01,unrate_u3,1,5.7,5.921315403931967,5.986867401873588,5.974794347428727,6.4954962730407715,5.949639320373535,6.253143310546875,6.6296281814575195
2014-10-01,unrate_u3,1,5.8,5.706352994282001,5.866438619501252,5.795255627920448,6.418544292449951,5.7938079833984375,6.134739398956299,6.460597038269043
2014-11-01,unrate_u3,1,5.6,5.735763654940322,5.738447301258641,5.612238945628843,6.345235824584961,5.630669593811035,6.00421667098999,6.312847137451172
2014-12-01,unrate_u3,1,5.7,5.548299385624864,5.679531633501584,5.654589209434043,6.291950225830078,5.504482269287109,5.815190315246582,6.138215065002441
2015-01-01,unrate_u3,1,5.5,5.673087100554562,5.575848138379733,5.505805129776375,5.520694255828857,5.689218521118164,5.847744464874268,5.443578243255615
2015-02-01,unrate_u3,1,5.4,5.55628350034427,5.587135781534058,5.56925415298567,5.51790714263916,5.783298492431641,5.744027137756348,5.487607479095459
2015-03-01,unrate_u3,1,5.4,5.51428886655177,5.512973452418018,5.435247954646368,5.464580535888672,5.81675910949707,5.639576435089111,5.506841659545898
2015-04-01,unrate_u3,1,5.6,5.383849339173263,5.475418912714751,5.348899668791096,5.419498920440674,5.875887870788574,5.552673816680908,5.560439109802246
2015-05-01,unrate_u3,1,5.3,5.673117252713082,5.436705532440804,5.348491363759731,5.459724426269531,5.903515815734863,5.5313873291015625,5.564590930938721
2015-06-01,unrate_u3,1,5.2,5.374047560007631,5.449247505216916,5.49194540938972,5.459930896759033,5.864566802978516,5.418267726898193,5.60768461227417
2015-07-01,unrate_u3,1,5.1,5.193051044188431,5.328293396956317,5.270405701017651,5.4414591789245605,5.796344757080078,5.306887149810791,5.624202251434326
2015-08-01,unrate_u3,1,5.0,5.135121099317572,5.231684865096633,5.157721834332584,5.472930908203125,5.740228652954102,5.138645648956299,5.580266952514648
